sales_order_id,project_id,material_id,order_type,order_status,payment_status,customer_name,customer_type,sales_rep_id,order_date,delivery_date,quantity,unit_price,revenue,cogs,gross_margin,margin_pct,tax_rate,tax_amount,total_amount,currency,delivery_terms,description,created_date
SO-2019-0000588,PRJ-2020-00759,MAT-00000678,STANDARD,CONFIRMED,PARTIALLY_PAID,Cortez-Long,EXTERNAL,EMP-000600,2019-06-02,2019-09-04,449,37.27,16734.6,10389.22,6345.38,37.92,0.15,2510.19,19244.79,SAR,FCA,Order modern then skin minute later.,2019-06-02
SO-2022-0000589,PRJ-2022-00639,MAT-00000828,STANDARD,CANCELLED,UNBILLED,Rich and Sons,INTERNAL,EMP-000365,2022-02-10,2022-07-28,109,1908.66,208043.76,166955.43,41088.33,19.75,0.0,0.0,208043.76,USD,DDP,Mrs worker always hold share while.,2022-02-10
SO-2023-0000590,PRJ-2021-00019,MAT-00000006,STANDARD,CONFIRMED,PAID,Carter Group,EXTERNAL,EMP-000523,2023-11-05,2024-03-22,445,37.26,16578.7,12814.53,3764.17,22.7,0.15,2486.8,19065.5,USD,DAP,Similar experience coach family.,2023-11-05
SO-2021-0000591,PRJ-2021-00708,MAT-00000690,BLANKET,CLOSED,UNBILLED,Vaughn and Sons,GOVERNMENT,EMP-000845,2021-01-09,2021-03-12,98,680.2,66659.27,42247.21,24412.06,36.62,0.0,0.0,66659.27,SAR,FCA,Stop later reveal both single.,2021-01-09
SO-2020-0000592,PRJ-2024-00666,MAT-00000248,RETURN,CLOSED,PAID,"Payne, Long and Morris",EXTERNAL,EMP-000570,2020-03-16,2020-07-29,395,74.04,-29246.46,18177.36,11069.1,37.85,0.05,1462.32,-30708.78,SAR,FOB,Condition opportunity Republican.,2020-03-16
SO-2024-0000593,PRJ-2022-00720,MAT-00000456,STANDARD,CLOSED,PAID,Khan Inc,INTERNAL,EMP-000618,2024-01-27,2024-05-05,292,420.61,122819.34,79873.67,42945.67,34.97,0.05,6140.97,128960.31,USD,FCA,Food possible represent clearly.,2024-01-27
SO-2022-0000594,PRJ-2024-00426,MAT-00000869,BLANKET,DELIVERED,PAID,"Martinez, Wilson and Cole",EXTERNAL,EMP-000635,2022-09-06,2023-01-29,250,395.06,98764.47,66438.23,32326.24,32.73,0.05,4938.22,103702.69,USD,FCA,Be religious risk window partner.,2022-09-06
SO-2025-0000595,PRJ-2020-00889,MAT-00000500,BLANKET,DELIVERED,PARTIALLY_PAID,Gray Group,GOVERNMENT,EMP-000315,2025-11-28,2026-03-28,33,8602.45,283880.86,192744.47,91136.39,32.1,0.05,14194.04,298074.9,SAR,DAP,Should treatment not.,2025-11-28
SO-2024-0000596,PRJ-2023-00356,MAT-00000460,STANDARD,CONFIRMED,PAID,"Huffman, Martin and Thomas",EXTERNAL,EMP-000855,2024-09-16,2024-11-25,225,123.83,27860.78,19984.82,7875.96,28.27,0.0,0.0,27860.78,USD,DAP,Information finally shoulder.,2024-09-16
SO-2025-0000597,PRJ-2022-00863,MAT-00000733,STANDARD,CLOSED,PAID,Roberts-White,GOVERNMENT,EMP-000806,2025-12-01,2026-03-17,214,186.65,39942.16,27863.36,12078.8,30.24,0.15,5991.32,45933.48,USD,FOB,Whether about she.,2025-12-01
SO-2023-0000598,PRJ-2023-00213,MAT-00000290,BLANKET,CLOSED,BILLED,Ellis Group,JV_PARTNER,EMP-000845,2023-02-21,2023-06-21,311,44.35,13792.14,8963.11,4829.03,35.01,0.05,689.61,14481.75,SAR,FOB,Space part management describe process law.,2023-02-21
SO-2020-0000599,PRJ-2020-00571,MAT-00000049,STANDARD,IN_PROGRESS,PAID,Miller-Greene,EXTERNAL,EMP-000018,2020-01-17,2020-02-16,441,69.72,30747.38,19791.43,10955.95,35.63,0.15,4612.11,35359.49,SAR,FOB,Think everything pick star.,2020-01-17
SO-2019-0000600,PRJ-2021-00576,MAT-00000230,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Williams and Sons,GOVERNMENT,EMP-000621,2019-05-17,2019-07-08,450,234.32,105445.63,64497.83,40947.8,38.83,0.15,15816.84,121262.47,EUR,DAP,President already take.,2019-05-17
SO-2024-0000601,PRJ-2021-00107,MAT-00000724,CREDIT_NOTE,DELIVERED,PAID,"Lane, Morrison and Rivera",GOVERNMENT,EMP-000057,2024-11-08,2025-04-27,57,3269.63,-186368.83,-151033.16,35335.67,18.96,0.0,0.0,-186368.83,EUR,DAP,Any indicate condition.,2024-11-08
SO-2019-0000602,PRJ-2023-00520,MAT-00000108,STANDARD,CLOSED,OVERDUE,"Mitchell, Guerrero and Graves",EXTERNAL,EMP-000210,2019-08-15,2020-01-05,150,100.09,15014.2,9597.95,5416.25,36.07,0.15,2252.13,17266.33,EUR,FOB,Skin concern lay often use behavior.,2019-08-15
SO-2024-0000603,PRJ-2020-00373,MAT-00000343,STANDARD,IN_PROGRESS,OVERDUE,Morris-Merritt,INTERNAL,EMP-000163,2024-08-30,2024-12-09,4,55166.68,220666.74,174835.32,45831.42,20.77,0.0,0.0,220666.74,SAR,CIF,Serve successful assume.,2024-08-30
SO-2021-0000604,PRJ-2019-00733,MAT-00000773,STANDARD,CLOSED,BILLED,Taylor-Neal,EXTERNAL,EMP-000542,2021-03-12,2021-07-13,216,2117.9,457465.52,360655.2,96810.32,21.16,0.0,0.0,457465.52,SAR,DDP,Forget including decide decade.,2021-03-12
SO-2025-0000605,PRJ-2023-00529,MAT-00000814,STANDARD,DRAFT,BILLED,Rodriguez Ltd,EXTERNAL,EMP-000831,2025-02-05,2025-03-12,413,269.54,111318.68,67068.08,44250.6,39.75,0.15,16697.8,128016.48,SAR,FOB,More because right painting small religious interview.,2025-02-05
SO-2022-0000606,PRJ-2020-00063,MAT-00000403,STANDARD,CANCELLED,UNBILLED,Green-Andrews,JV_PARTNER,EMP-000926,2022-11-20,2023-04-16,295,3388.76,999683.21,637536.0,362147.21,36.23,0.0,0.0,999683.21,SAR,FCA,Government can none mind place manage.,2022-11-20
SO-2024-0000607,PRJ-2019-00567,MAT-00000895,BLANKET,IN_PROGRESS,PARTIALLY_PAID,Stephenson and Sons,GOVERNMENT,EMP-000427,2024-11-08,2024-12-29,461,40.69,18756.89,15132.14,3624.75,19.32,0.15,2813.53,21570.42,SAR,FOB,Without ability agency personal.,2024-11-08
SO-2023-0000608,PRJ-2022-00640,MAT-00000808,BLANKET,CLOSED,OVERDUE,Mclaughlin and Sons,INTERNAL,EMP-000762,2023-06-04,2023-07-09,208,44.5,9255.91,7362.07,1893.84,20.46,0.0,0.0,9255.91,SAR,FCA,Yourself increase free night point action.,2023-06-04
SO-2024-0000609,PRJ-2019-00758,MAT-00000901,STANDARD,DELIVERED,BILLED,Vaughn LLC,INTERNAL,EMP-000139,2024-06-23,2024-12-16,160,31.25,5000.0,3639.59,1360.41,27.21,0.15,750.0,5750.0,SAR,DAP,Film media food.,2024-06-23
SO-2023-0000610,PRJ-2023-00265,MAT-00000248,STANDARD,DELIVERED,PAID,Wilson LLC,EXTERNAL,EMP-000939,2023-05-13,2023-11-03,431,1310.23,564709.36,442165.48,122543.88,21.7,0.05,28235.47,592944.83,SAR,FCA,How notice whether story create.,2023-05-13
SO-2019-0000611,PRJ-2022-00460,MAT-00000306,BLANKET,DELIVERED,OVERDUE,Nielsen-Mendoza,GOVERNMENT,EMP-000714,2019-11-18,2020-04-16,298,536.17,159779.25,128038.61,31740.64,19.87,0.15,23966.89,183746.14,SAR,CIF,Something population loss physical throughout Mr.,2019-11-18
SO-2021-0000612,PRJ-2020-00683,MAT-00000804,BLANKET,CLOSED,PAID,Ford-Olsen,EXTERNAL,EMP-001000,2021-06-17,2021-11-10,127,433.74,55084.46,40207.07,14877.39,27.01,0.0,0.0,55084.46,USD,CIF,Strong federal right.,2021-06-17
SO-2022-0000613,PRJ-2024-00101,MAT-00000151,STANDARD,DELIVERED,UNBILLED,Peters-Smith,INTERNAL,EMP-000873,2022-04-20,2022-08-26,67,1360.03,91121.85,64352.23,26769.62,29.38,0.05,4556.09,95677.94,USD,DDP,Rate son thousand government wide exactly.,2022-04-20
SO-2023-0000614,PRJ-2019-00573,MAT-00000532,STANDARD,IN_PROGRESS,PAID,Morgan Group,GOVERNMENT,EMP-000941,2023-09-08,2024-01-06,226,48.97,11067.48,7812.04,3255.44,29.41,0.15,1660.12,12727.6,SAR,FOB,Move coach paper cost bring site final.,2023-09-08
SO-2022-0000615,PRJ-2020-00729,MAT-00000469,CREDIT_NOTE,DELIVERED,PAID,Mckinney-Nelson,JV_PARTNER,EMP-000147,2022-01-17,2022-03-12,234,10029.71,-2346951.87,-1815643.45,531308.42,22.64,0.05,117347.59,-2464299.46,SAR,EXW,Market down later.,2022-01-17
SO-2023-0000616,PRJ-2021-00873,MAT-00000419,STANDARD,DELIVERED,UNBILLED,Robinson-Turner,INTERNAL,EMP-000125,2023-07-11,2023-10-10,191,380.53,72680.75,46394.02,26286.73,36.17,0.05,3634.04,76314.79,SAR,FOB,Hear also dark.,2023-07-11
SO-2020-0000617,PRJ-2020-00803,MAT-00000604,STANDARD,CLOSED,OVERDUE,Wallace Inc,INTERNAL,EMP-000547,2020-09-07,2020-09-21,420,167.98,70551.07,46133.02,24418.05,34.61,0.15,10582.66,81133.73,SAR,EXW,Toward child future low them financial.,2020-09-07
SO-2022-0000618,PRJ-2024-00493,MAT-00000587,STANDARD,CANCELLED,UNBILLED,Thomas-Wiggins,GOVERNMENT,EMP-000433,2022-11-07,2022-12-24,244,728.86,177841.85,141444.26,36397.59,20.47,0.15,26676.28,204518.13,SAR,DDP,Quality car right least require mission.,2022-11-07
SO-2025-0000619,PRJ-2021-00461,MAT-00000684,STANDARD,CLOSED,UNBILLED,Collins Inc,JV_PARTNER,EMP-000583,2025-07-18,2025-09-29,320,384.98,123193.78,93158.23,30035.55,24.38,0.05,6159.69,129353.47,SAR,EXW,The four threat billion she seat.,2025-07-18
SO-2024-0000620,PRJ-2022-00912,MAT-00000454,STANDARD,CONFIRMED,BILLED,Lane LLC,EXTERNAL,EMP-000904,2024-06-07,2024-11-11,323,259.35,83769.65,50781.25,32988.4,39.38,0.15,12565.45,96335.1,USD,EXW,Fly court everybody five.,2024-06-07
SO-2020-0000621,PRJ-2023-00979,MAT-00000634,STANDARD,CONFIRMED,PAID,Lambert-Nelson,EXTERNAL,EMP-000672,2020-01-10,2020-02-23,244,74.97,18293.27,11842.13,6451.14,35.27,0.15,2743.99,21037.26,SAR,EXW,Event address performance method.,2020-01-10
SO-2021-0000622,PRJ-2020-00806,MAT-00000211,RETURN,CLOSED,PAID,Daniels PLC,EXTERNAL,EMP-000336,2021-06-14,2021-10-08,274,443.22,-121443.27,75435.94,46007.33,37.88,0.15,18216.49,-139659.76,SAR,EXW,Even wall sound off commercial.,2021-06-14
SO-2021-0000623,PRJ-2023-00448,MAT-00000185,STANDARD,DELIVERED,PARTIALLY_PAID,Austin-Morgan,INTERNAL,EMP-000542,2021-03-28,2021-06-23,51,19755.97,1007554.58,627460.93,380093.65,37.72,0.15,151133.19,1158687.77,SAR,EXW,Anything ahead tough anyone himself.,2021-03-28
SO-2020-0000624,PRJ-2023-00315,MAT-00000976,BLANKET,CONFIRMED,OVERDUE,Simmons and Sons,INTERNAL,EMP-000532,2020-06-01,2020-09-22,366,1230.89,450507.53,290741.55,159765.98,35.46,0.0,0.0,450507.53,SAR,CIF,Through picture real knowledge green forward.,2020-06-01
SO-2021-0000625,PRJ-2022-00385,MAT-00000965,STANDARD,IN_PROGRESS,PAID,Marquez Ltd,INTERNAL,EMP-000133,2021-07-17,2021-08-29,261,2503.04,653292.3,430599.84,222692.46,34.09,0.15,97993.85,751286.15,SAR,DAP,Bad type share nothing behavior sort.,2021-07-17
SO-2022-0000626,PRJ-2023-00068,MAT-00000496,STANDARD,IN_PROGRESS,OVERDUE,"Mcdonald, Bryant and Cohen",INTERNAL,EMP-000030,2022-12-12,2023-01-20,494,56.3,27810.71,18557.81,9252.9,33.27,0.15,4171.61,31982.32,USD,FOB,Like water century time election.,2022-12-12
SO-2021-0000627,PRJ-2023-00582,MAT-00000417,STANDARD,DELIVERED,BILLED,Myers-Lyons,EXTERNAL,EMP-000579,2021-03-28,2021-06-12,192,70.68,13569.67,11425.36,2144.31,15.8,0.15,2035.45,15605.12,SAR,DAP,Small think law air little.,2021-03-28
SO-2022-0000628,PRJ-2019-00043,MAT-00000002,STANDARD,CLOSED,BILLED,Mendoza-Singleton,EXTERNAL,EMP-000997,2022-09-04,2022-11-26,1,49578.85,49578.85,41795.98,7782.87,15.7,0.0,0.0,49578.85,USD,DDP,Should page camera bill.,2022-09-04
SO-2021-0000629,PRJ-2022-00863,MAT-00000648,STANDARD,DELIVERED,UNBILLED,"Robles, Nguyen and Banks",EXTERNAL,EMP-000285,2021-06-03,2021-07-09,289,225.24,65093.98,51085.48,14008.5,21.52,0.0,0.0,65093.98,SAR,FOB,Mouth husband including per.,2021-06-03
SO-2024-0000630,PRJ-2021-00570,MAT-00000287,STANDARD,DELIVERED,PAID,"Moore, Olson and Jones",JV_PARTNER,EMP-000567,2024-11-21,2025-02-09,485,637.23,309058.94,253732.11,55326.83,17.9,0.05,15452.95,324511.89,USD,CIF,Sport opportunity six itself.,2024-11-21
SO-2020-0000631,PRJ-2023-00679,MAT-00000330,STANDARD,CANCELLED,UNBILLED,Stephens-Young,JV_PARTNER,EMP-000467,2020-03-09,2020-09-04,468,10.68,5000.0,3410.57,1589.43,31.79,0.15,750.0,5750.0,USD,EXW,School Republican student.,2020-03-09
SO-2019-0000632,PRJ-2022-00689,MAT-00000178,STANDARD,CLOSED,PAID,Vargas Group,EXTERNAL,EMP-000538,2019-11-30,2020-01-02,42,14138.49,593816.41,414601.29,179215.12,30.18,0.15,89072.46,682888.87,EUR,FCA,Never state computer what attorney.,2019-11-30
SO-2022-0000633,PRJ-2022-00689,MAT-00000127,CREDIT_NOTE,IN_PROGRESS,PAID,Jennings PLC,EXTERNAL,EMP-000475,2022-01-05,2022-02-19,430,109.86,-47239.62,-32911.26,14328.36,30.33,0.15,7085.94,-54325.56,EUR,DDP,Force population article design catch.,2022-01-05
SO-2019-0000634,PRJ-2020-00227,MAT-00000761,BLANKET,CLOSED,PAID,"Berger, Fields and Smith",GOVERNMENT,EMP-000022,2019-11-17,2020-02-16,418,75.5,31561.03,20447.69,11113.34,35.21,0.15,4734.15,36295.18,SAR,DDP,Produce laugh factor.,2019-11-17
SO-2021-0000635,PRJ-2024-00038,MAT-00000288,CREDIT_NOTE,CLOSED,BILLED,"Lane, Gonzalez and Maldonado",GOVERNMENT,EMP-000627,2021-07-22,2021-09-02,421,31.16,-13119.35,-8514.74,4604.61,35.1,0.15,1967.9,-15087.25,USD,DDP,Feel some quickly truth view.,2021-07-22
SO-2020-0000636,PRJ-2022-00566,MAT-00000199,BLANKET,CLOSED,PAID,"Haas, Cooper and Davis",INTERNAL,EMP-000807,2020-02-03,2020-03-20,302,16.56,5002.61,3221.09,1781.52,35.61,0.0,0.0,5002.61,USD,FOB,Particularly member summer.,2020-02-03
SO-2023-0000637,PRJ-2019-00747,MAT-00000802,STANDARD,CLOSED,OVERDUE,Brown-Santana,GOVERNMENT,EMP-000395,2023-05-10,2023-10-14,273,753.92,205819.71,159149.36,46670.35,22.68,0.15,30872.96,236692.67,SAR,DDP,A nice without.,2023-05-10
SO-2024-0000638,PRJ-2024-00690,MAT-00000966,STANDARD,CANCELLED,UNBILLED,Callahan Inc,EXTERNAL,EMP-000799,2024-03-03,2024-07-27,209,319.78,66834.65,47328.09,19506.56,29.19,0.05,3341.73,70176.38,SAR,EXW,It opportunity personal Republican.,2024-03-03
SO-2024-0000639,PRJ-2019-00230,MAT-00000049,CREDIT_NOTE,DELIVERED,PARTIALLY_PAID,James-Gardner,JV_PARTNER,EMP-000398,2024-10-19,2024-11-08,172,50.28,-8647.79,-6035.85,2611.94,30.2,0.0,0.0,-8647.79,SAR,FCA,Little could his under.,2024-10-19
SO-2022-0000640,PRJ-2023-00981,MAT-00000077,STANDARD,IN_PROGRESS,UNBILLED,Moore-Bright,EXTERNAL,EMP-000343,2022-08-10,2022-08-30,15,572.11,8581.65,6490.51,2091.14,24.37,0.05,429.08,9010.73,USD,CIF,Care author administration.,2022-08-10
SO-2025-0000641,PRJ-2022-00257,MAT-00000254,STANDARD,CANCELLED,UNBILLED,"Dyer, Barrett and Proctor",JV_PARTNER,EMP-000121,2025-09-24,2025-12-07,421,85.94,36182.21,29239.91,6942.3,19.19,0.05,1809.11,37991.32,USD,DAP,Be politics indeed.,2025-09-24
SO-2022-0000642,PRJ-2023-00783,MAT-00000098,STANDARD,CONFIRMED,OVERDUE,English-Dominguez,GOVERNMENT,EMP-000768,2022-12-22,2023-01-21,194,3773.18,731997.43,606956.6,125040.83,17.08,0.05,36599.87,768597.3,SAR,DDP,Perhaps lawyer interest star his.,2022-12-22
SO-2019-0000643,PRJ-2020-00309,MAT-00000626,STANDARD,CONFIRMED,UNBILLED,Lopez PLC,EXTERNAL,EMP-000768,2019-07-25,2019-09-01,436,93.03,40563.06,24867.22,15695.84,38.69,0.05,2028.15,42591.21,SAR,DAP,Official suggest door.,2019-07-25
SO-2025-0000644,PRJ-2019-00676,MAT-00000639,STANDARD,DELIVERED,PARTIALLY_PAID,"Adams, House and Johnston",EXTERNAL,EMP-000012,2025-11-30,2025-12-20,52,120.79,6281.01,4742.49,1538.52,24.49,0.05,314.05,6595.06,SAR,FOB,Within nothing relate.,2025-11-30
SO-2019-0000645,PRJ-2020-00106,MAT-00000013,BLANKET,DELIVERED,PAID,Carpenter Ltd,EXTERNAL,EMP-000745,2019-09-18,2019-12-06,65,637.15,41414.46,34212.17,7202.29,17.39,0.15,6212.17,47626.63,SAR,DAP,Center rule worker.,2019-09-18
SO-2022-0000646,PRJ-2020-00191,MAT-00000249,BLANKET,CONFIRMED,PARTIALLY_PAID,Marshall-Miller,EXTERNAL,EMP-000163,2022-07-03,2022-10-04,492,80.84,39771.85,28196.73,11575.12,29.1,0.15,5965.78,45737.63,SAR,FOB,Because line score whether back plant.,2022-07-03
SO-2020-0000647,PRJ-2021-00481,MAT-00000317,STANDARD,IN_PROGRESS,UNBILLED,"Edwards, Brown and Cooper",EXTERNAL,EMP-000750,2020-01-30,2020-04-13,348,14.37,5000.0,3733.05,1266.95,25.34,0.0,0.0,5000.0,USD,EXW,Light mention light.,2020-01-30
SO-2022-0000648,PRJ-2019-00353,MAT-00000201,STANDARD,IN_PROGRESS,UNBILLED,"Rivera, Gomez and Levine",EXTERNAL,EMP-000260,2022-12-21,2023-05-03,244,226.19,55191.14,35727.37,19463.77,35.27,0.15,8278.67,63469.81,SAR,DAP,Eye along type see.,2022-12-21
SO-2023-0000649,PRJ-2019-00987,MAT-00000344,STANDARD,IN_PROGRESS,BILLED,"Glover, Green and Soto",JV_PARTNER,EMP-000761,2023-09-11,2023-11-20,467,90.67,42344.69,34681.42,7663.27,18.1,0.0,0.0,42344.69,USD,FCA,College appear wrong speak person expert.,2023-09-11
SO-2020-0000650,PRJ-2019-00478,MAT-00000639,STANDARD,CLOSED,OVERDUE,Martinez Inc,INTERNAL,EMP-000288,2020-04-15,2020-08-09,379,448.89,170128.54,116177.17,53951.37,31.71,0.05,8506.43,178634.97,EUR,CIF,Edge past every either.,2020-04-15
SO-2019-0000651,PRJ-2021-00076,MAT-00000367,STANDARD,CONFIRMED,PARTIALLY_PAID,"Rodriguez, Thompson and Vargas",INTERNAL,EMP-000031,2019-01-23,2019-02-13,468,2048.71,958796.51,726608.25,232188.26,24.22,0.05,47939.83,1006736.34,SAR,FOB,Process have compare.,2019-01-23
SO-2021-0000652,PRJ-2020-00737,MAT-00000179,RETURN,IN_PROGRESS,BILLED,"Young, White and Rose",EXTERNAL,EMP-000466,2021-01-11,2021-03-01,135,2403.24,-324437.29,208943.89,115493.4,35.6,0.0,0.0,-324437.29,USD,EXW,Garden base certain.,2021-01-11
SO-2021-0000653,PRJ-2021-00959,MAT-00000216,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Monroe Group,INTERNAL,EMP-000431,2021-08-11,2021-09-10,270,148.15,40001.29,25714.43,14286.86,35.72,0.15,6000.19,46001.48,EUR,FOB,Draw key point decision same.,2021-08-11
SO-2025-0000654,PRJ-2022-00195,MAT-00000197,STANDARD,IN_PROGRESS,PAID,Brown-Baker,INTERNAL,EMP-000667,2025-11-12,2026-04-25,126,90.37,11386.81,9613.26,1773.55,15.58,0.0,0.0,11386.81,SAR,FOB,Apply less live.,2025-11-12
SO-2021-0000655,PRJ-2024-00254,MAT-00000055,BLANKET,CLOSED,OVERDUE,Reese-Goodwin,GOVERNMENT,EMP-000771,2021-04-18,2021-05-22,454,6260.04,2842060.02,2393287.59,448772.43,15.79,0.05,142103.0,2984163.02,USD,DAP,Do raise hope enjoy most itself.,2021-04-18
SO-2019-0000656,PRJ-2020-00172,MAT-00000521,BLANKET,DELIVERED,PAID,Ho-Cole,EXTERNAL,EMP-000515,2019-06-14,2019-10-01,238,274.94,65435.99,47417.99,18018.0,27.54,0.0,0.0,65435.99,SAR,DDP,Which raise American truth PM.,2019-06-14
SO-2022-0000657,PRJ-2022-00275,MAT-00000596,STANDARD,CLOSED,PAID,Bishop-Pearson,EXTERNAL,EMP-000528,2022-08-20,2022-11-02,459,133.2,61138.31,39849.94,21288.37,34.82,0.0,0.0,61138.31,SAR,DDP,Friend environment better pressure.,2022-08-20
SO-2023-0000658,PRJ-2020-00161,MAT-00000958,STANDARD,CONFIRMED,PAID,Murray-Leonard,INTERNAL,EMP-000496,2023-04-28,2023-10-08,266,217.09,57746.17,38907.18,18838.99,32.62,0.05,2887.31,60633.48,SAR,CIF,Same open crime front.,2023-04-28
SO-2022-0000659,PRJ-2019-00462,MAT-00000479,STANDARD,CLOSED,PARTIALLY_PAID,"Kaiser, Edwards and Smith",EXTERNAL,EMP-000567,2022-04-30,2022-07-20,92,875.98,80589.78,56057.67,24532.11,30.44,0.05,4029.49,84619.27,SAR,EXW,Story activity best.,2022-04-30
SO-2021-0000660,PRJ-2022-00863,MAT-00000514,STANDARD,CONFIRMED,BILLED,Jennings LLC,EXTERNAL,EMP-000648,2021-07-04,2021-07-27,61,790.44,48216.64,31675.22,16541.42,34.31,0.0,0.0,48216.64,SAR,FCA,Rise edge alone people.,2021-07-04
SO-2021-0000661,PRJ-2022-00257,MAT-00000310,RETURN,CLOSED,BILLED,Mays Ltd,INTERNAL,EMP-000916,2021-10-06,2021-12-25,71,356.68,-25323.98,19661.81,5662.17,22.36,0.15,3798.6,-29122.58,SAR,CIF,Wear point remain build.,2021-10-06
SO-2025-0000662,PRJ-2024-00414,MAT-00000969,RETURN,CLOSED,UNBILLED,"Anderson, Douglas and Yoder",INTERNAL,EMP-000531,2025-07-23,2025-10-03,390,67.6,-26362.86,20128.64,6234.22,23.65,0.0,0.0,-26362.86,USD,DDP,Sort continue book contain far produce.,2025-07-23
SO-2020-0000663,PRJ-2023-00529,MAT-00000602,STANDARD,DELIVERED,PAID,Fowler LLC,GOVERNMENT,EMP-000953,2020-04-06,2020-08-07,44,1295.54,57003.62,39056.88,17946.74,31.48,0.05,2850.18,59853.8,USD,FOB,Realize property show either sit.,2020-04-06
SO-2022-0000664,PRJ-2021-00461,MAT-00000874,STANDARD,CONFIRMED,OVERDUE,Waters-Reyes,EXTERNAL,EMP-000690,2022-09-13,2022-12-26,378,70.1,26499.02,17923.75,8575.27,32.36,0.0,0.0,26499.02,SAR,FCA,You election spend concern attorney.,2022-09-13
SO-2025-0000665,PRJ-2024-00414,MAT-00000782,BLANKET,IN_PROGRESS,PAID,Bishop and Sons,EXTERNAL,EMP-000941,2025-03-20,2025-06-26,17,1208.96,20552.37,15247.69,5304.68,25.81,0.0,0.0,20552.37,USD,DAP,Board music issue pass blood kid.,2025-03-20
SO-2023-0000666,PRJ-2024-00888,MAT-00000401,STANDARD,IN_PROGRESS,PAID,Garcia-Jones,EXTERNAL,EMP-000507,2023-10-19,2024-02-25,56,1254.25,70238.04,45449.96,24788.08,35.29,0.05,3511.9,73749.94,SAR,FOB,Road since affect marriage present a.,2023-10-19
SO-2019-0000667,PRJ-2021-00692,MAT-00000567,STANDARD,CLOSED,PAID,Ortega LLC,INTERNAL,EMP-000219,2019-05-26,2019-07-31,36,1134.58,40844.77,26413.21,14431.56,35.33,0.05,2042.24,42887.01,USD,EXW,Record toward off.,2019-05-26
SO-2022-0000668,PRJ-2021-00059,MAT-00000378,STANDARD,IN_PROGRESS,OVERDUE,"Zimmerman, Wise and Mendoza",EXTERNAL,EMP-000653,2022-10-02,2023-01-31,57,10026.01,571482.7,398767.09,172715.61,30.22,0.0,0.0,571482.7,SAR,FOB,Such sit size music about.,2022-10-02
SO-2020-0000669,PRJ-2019-00892,MAT-00000211,STANDARD,CLOSED,PAID,"Meyers, Olson and Bradley",EXTERNAL,EMP-000433,2020-10-27,2020-12-31,481,10.4,5000.0,3754.64,1245.36,24.91,0.05,250.0,5250.0,USD,CIF,Four field area young positive.,2020-10-27
SO-2020-0000670,PRJ-2019-00008,MAT-00000147,STANDARD,IN_PROGRESS,PAID,Nichols-Woodward,EXTERNAL,EMP-000579,2020-09-08,2021-01-17,467,659.14,307816.86,225156.99,82659.87,26.85,0.15,46172.53,353989.39,SAR,EXW,Subject set face.,2020-09-08
SO-2021-0000671,PRJ-2020-00662,MAT-00000903,STANDARD,CLOSED,PAID,Thompson Inc,INTERNAL,EMP-000595,2021-08-01,2021-10-17,422,919.77,388142.49,270835.19,117307.3,30.22,0.0,0.0,388142.49,USD,DDP,Produce federal hope blood read.,2021-08-01
SO-2022-0000672,PRJ-2021-00394,MAT-00000933,STANDARD,DELIVERED,PARTIALLY_PAID,Miller-Chen,EXTERNAL,EMP-000807,2022-05-21,2022-11-11,123,40.65,5000.0,4182.11,817.89,16.36,0.0,0.0,5000.0,USD,EXW,Cause cover rest or.,2022-05-21
SO-2024-0000673,PRJ-2023-00744,MAT-00000740,CREDIT_NOTE,DELIVERED,PAID,Price-Sparks,GOVERNMENT,EMP-000291,2024-02-23,2024-07-15,189,189.47,-35809.5,-22571.0,13238.5,36.97,0.0,0.0,-35809.5,SAR,DDP,Matter who speech whom.,2024-02-23
SO-2020-0000674,PRJ-2023-00259,MAT-00000213,STANDARD,DRAFT,PAID,Johnson Inc,GOVERNMENT,EMP-000643,2020-06-24,2020-10-18,237,144.72,34297.88,26371.83,7926.05,23.11,0.05,1714.89,36012.77,SAR,EXW,Skin amount brother southern project.,2020-06-24
SO-2021-0000675,PRJ-2023-00118,MAT-00000727,STANDARD,CLOSED,PAID,Bentley-Berg,INTERNAL,EMP-000161,2021-05-05,2021-09-08,281,25.8,7249.82,4473.57,2776.25,38.29,0.15,1087.47,8337.29,USD,FOB,Chance often under already center president.,2021-05-05
SO-2020-0000676,PRJ-2022-00859,MAT-00000019,STANDARD,IN_PROGRESS,PAID,Meadows-Montgomery,INTERNAL,EMP-000752,2020-01-06,2020-03-29,40,466.1,18643.91,13008.09,5635.82,30.23,0.15,2796.59,21440.5,SAR,FOB,Red candidate common anyone.,2020-01-06
SO-2024-0000677,PRJ-2020-00036,MAT-00000915,STANDARD,DELIVERED,UNBILLED,Hoover-Davis,EXTERNAL,EMP-000823,2024-12-05,2025-01-14,268,42.23,11317.85,8586.83,2731.02,24.13,0.15,1697.68,13015.53,SAR,EXW,Color opportunity stand blood market sometimes.,2024-12-05
SO-2023-0000678,PRJ-2024-00005,MAT-00000050,STANDARD,IN_PROGRESS,BILLED,Brown and Sons,INTERNAL,EMP-000937,2023-01-09,2023-05-10,103,8052.01,829356.74,686034.85,143321.89,17.28,0.0,0.0,829356.74,SAR,FOB,Front structure scene I building.,2023-01-09
